Time	Speed(ms)	Daylight	
2021-09-10 12:03:33.551300	0.9878543310003507	Afternoon
2021-09-10 12:03:35.763385	3.2509164101151797	Afternoon
2021-09-10 12:03:36.781666	53.821366883314276	Afternoon
2021-09-10 12:03:37.809916	1.971822654270475	Afternoon
2021-09-10 12:03:39.139359	0.87340821353084	Afternoon
2021-09-10 12:03:40.451853	10.80630470691758	Afternoon
2021-09-10 12:03:41.473120	1.981573349423709	Afternoon
2021-09-10 12:03:42.522317	3.967053619688487	Afternoon
2021-09-10 12:03:43.868717	0.9976833791935127	Afternoon
2021-09-10 12:03:44.878018	1.9933919058321665	Afternoon
2021-09-10 12:03:45.885326	19.97355501316257	Afternoon
2021-09-10 12:03:46.896622	1.98943213649096	Afternoon
2021-09-10 12:03:49.188495	79.81490922550606	Afternoon
2021-09-10 12:03:50.209776	1.9698688855269795	Afternoon
2021-09-10 12:03:51.459425	3.9709800775929502	Afternoon
2021-09-10 12:03:52.473715	0.9937285789383203	Afternoon
2021-09-10 12:03:55.386927	3.2284770120906465	Afternoon
2021-09-10 12:03:56.428142	0.9753632984445882	Afternoon
2021-09-10 12:03:57.442430	1.991409061309511	Afternoon
2021-09-10 12:04:00.803446	11.91296388584998	Afternoon
2021-09-10 12:04:01.817734	1.9854900387964751	Afternoon
2021-09-10 12:04:02.848977	0.9849441438176042	Afternoon
2021-09-10 12:04:05.315383	0.9531452841230778	Afternoon
2021-09-10 12:04:08.318355	22.743094010062336	Afternoon
2021-09-10 12:04:08.319353	5.927131841144964	Afternoon
2021-09-10 12:04:10.736892	0.99471606824548	Afternoon
2021-09-10 12:04:10.739882	1.9835327114297105	Afternoon
2021-09-10 12:04:11.751179	12.944133121447832	Afternoon
2021-09-10 12:04:11.789080	20.868258682934634	Afternoon
2021-09-10 12:04:12.787408	4.963730024709449	Afternoon
2021-09-10 12:04:12.804363	4.973575393932039	Afternoon
2021-09-10 12:04:13.831617	0.9996751055906831	Afternoon
